application_id,customer_id,product_id,agent_id,application_date,requested_face_amount,payment_frequency_requested,underwriting_path,application_status,risk_class,decision_reason,days_to_decision,placement_flag,quoted_annual_premium,replacement_indicator
APP0013067,CUST0011008,PRD_TERM20,AGT01180,2023-01-20,200000,Monthly,Accelerated,Postponed,Table 4,Recent medical event,5,N,538.46,N
APP0013068,CUST0005970,PRD_IUL,AGT01087,2025-05-20,100000,Monthly,Full Underwriting,Issued,Standard,Approved as applied,32,Y,621.97,N
APP0013069,CUST0002624,PRD_TERM20,AGT00956,2025-07-15,2000000,Annual,Accelerated,Issued,Preferred,Approved as applied,6,Y,2868.66,N
APP0013070,CUST0004150,PRD_TERM20,AGT00727,2023-11-29,200000,Monthly,Accelerated,Issued,Standard,Approved as applied,2,Y,349.77,N
APP0013071,CUST0011942,PRD_TERM20,AGT00159,2025-09-20,550000,Monthly,Full Underwriting,Issued,Preferred,Approved as applied,40,Y,559.36,Y
APP0013072,CUST0004395,PRD_WL100,AGT00207,2023-09-15,850000,Annual,Accelerated,Issued,Preferred Plus,Approved as applied,2,Y,8207.09,N
APP0013073,CUST0012561,PRD_IUL,AGT00697,2023-12-10,850000,Monthly,Accelerated,Issued,Preferred,Approved as applied,4,Y,5742.89,N
APP0013074,CUST0003636,PRD_WL100,AGT00331,2023-05-06,850000,Monthly,Full Underwriting,Issued,Preferred Plus,Approved as applied,13,Y,9165.94,N
APP0013075,CUST0008394,PRD_TERM20,AGT00823,2023-07-16,125000,Monthly,Full Underwriting,Issued,Standard,Approved as applied,36,Y,318.64,N
APP0013076,CUST0003708,PRD_UL,AGT00319,2025-09-05,125000,Monthly,Full Underwriting,Issued,Table 2,Approved with table rating,33,Y,1517.67,Y
APP0013077,CUST0008993,PRD_WL100,AGT01129,2023-10-21,125000,Annual,Accelerated,Issued,Preferred,Approved as applied,6,Y,1441.91,N
APP0013078,CUST0010717,PRD_IUL,AGT01135,2024-01-21,1100000,Annual,Simplified,Issued,Preferred,Approved as applied,15,Y,7216.31,N
APP0013079,CUST0005724,PRD_TERM30,AGT00912,2024-06-20,650000,Monthly,Full Underwriting,Issued,Preferred,Approved as applied,38,Y,858.26,N
APP0013080,CUST0010734,PRD_TERM20,AGT00730,2025-04-30,100000,Annual,Full Underwriting,Issued,Standard,Approved as applied,26,Y,175.72,N
APP0013081,CUST0005811,PRD_FE,AGT01180,2023-03-23,10000,Quarterly,Full Underwriting,Issued,Preferred,Approved as applied,32,Y,291.11,N
APP0013082,CUST0008278,PRD_UL,AGT00905,2025-06-27,575000,Monthly,Full Underwriting,Issued,Standard Smoker,Approved as applied,24,Y,10426.48,N
APP0013083,CUST0010604,PRD_TERM30,AGT00919,2023-09-14,425000,Monthly,Accelerated,Issued,Standard,Approved as applied,3,Y,1388.94,N
APP0013084,CUST0001137,PRD_TERM30,AGT00943,2023-01-10,850000,Monthly,Full Underwriting,Withdrawn,Standard,Replaced by other carrier,13,N,1767.48,N
APP0013085,CUST0012591,PRD_WL100,AGT00582,2023-08-24,850000,Monthly,Full Underwriting,Withdrawn,Table 2,Price objection,14,N,30531.40,N
APP0013086,CUST0000614,PRD_WL100,AGT00816,2024-12-29,225000,Monthly,Accelerated,Issued,Standard,Approved as applied,6,Y,2257.79,N
APP0013087,CUST0005798,PRD_FE,AGT00678,2025-04-23,50000,Semiannual,Full Underwriting,Issued,Standard Smoker,Approved as applied,25,Y,6391.77,N
APP0013088,CUST0006681,PRD_TERM20,AGT01052,2024-01-30,425000,Monthly,Accelerated,Issued,Preferred Plus,Approved as applied,7,Y,657.55,N
APP0013089,CUST0004453,PRD_TERM20,AGT01078,2024-11-20,650000,Monthly,Full Underwriting,Issued,Preferred Plus,Approved as applied,21,Y,774.01,Y
APP0013090,CUST0011416,PRD_WL100,AGT00934,2023-09-04,1000000,Monthly,Full Underwriting,Issued,Table 2,Approved with table rating,37,Y,26467.37,N
APP0013091,CUST0000633,PRD_WL100,AGT00140,2023-01-05,1000000,Annual,Full Underwriting,Issued,Preferred,Approved as applied,27,Y,7819.35,N
APP0013092,CUST0010010,PRD_TERM20,AGT00968,2024-03-09,650000,Quarterly,Full Underwriting,Issued,Standard Smoker,Approved as applied,22,Y,4212.07,N
APP0013093,CUST0009485,PRD_UL,AGT00098,2025-08-01,1150000,Semiannual,Accelerated,Issued,Table 2,Approved with table rating,8,Y,17095.39,N
APP0013094,CUST0000616,PRD_TERM20,AGT01080,2024-01-06,150000,Monthly,Accelerated,Issued,Preferred,Approved as applied,8,Y,169.38,N
APP0013095,CUST0010905,PRD_WL100,AGT00442,2024-06-15,1000000,Monthly,Full Underwriting,Postponed,Preferred Plus,Recent medical event,28,N,4976.02,N
APP0013096,CUST0012163,PRD_TERM10,AGT00820,2025-02-21,300000,Monthly,Full Underwriting,Issued,Preferred,Approved as applied,37,Y,312.44,N
APP0013097,CUST0010065,PRD_TERM30,AGT01040,2025-03-17,1100000,Monthly,Full Underwriting,Issued,Standard,Approved as applied,40,Y,2534.72,N
APP0013098,CUST0009436,PRD_IUL,AGT00366,2025-03-07,225000,Annual,Simplified,Issued,Preferred,Approved as applied,18,Y,1555.54,N
APP0013099,CUST0009593,PRD_WL100,AGT01064,2023-11-07,575000,Quarterly,Full Underwriting,Postponed,Preferred Plus,Financial documentation,19,N,4851.66,N
APP0013100,CUST0006055,PRD_TERM20,AGT00266,2024-06-29,425000,Monthly,Accelerated,Issued,Preferred Plus,Approved as applied,2,Y,624.61,N
APP0013101,CUST0004818,PRD_TERM20,AGT01153,2023-11-29,700000,Monthly,Full Underwriting,Postponed,Preferred,Pending physician statement,18,N,2138.07,N
APP0013102,CUST0009172,PRD_IUL,AGT00578,2023-01-09,650000,Monthly,Full Underwriting,Postponed,Preferred,Pending physician statement,36,N,8530.22,N
APP0013103,CUST0002819,PRD_TERM30,AGT00460,2024-02-06,400000,Monthly,Full Underwriting,Issued,Preferred,Approved as applied,18,Y,670.70,N
APP0013104,CUST0003285,PRD_FE,AGT00316,2025-05-07,50000,Monthly,Full Underwriting,Issued,Table 2,Approved with table rating,20,Y,2509.05,N
APP0013105,CUST0005704,PRD_TERM30,AGT01116,2025-05-09,1150000,Semiannual,Full Underwriting,Issued,Standard,Approved as applied,42,Y,3119.39,N
APP0013106,CUST0005042,PRD_TERM20,AGT00909,2025-02-15,425000,Monthly,Accelerated,Postponed,Standard,Financial documentation,5,N,1165.68,N
APP0013107,CUST0012199,PRD_IUL,AGT00549,2023-12-20,125000,Monthly,Simplified,Incomplete,Table 2,Missing requirements,3,N,3058.04,N
APP0013108,CUST0003577,PRD_WL100,AGT01160,2025-05-26,700000,Monthly,Full Underwriting,Issued,Table 4,Approved with table rating,40,Y,18647.13,N
APP0013109,CUST0006605,PRD_TERM30,AGT00296,2024-07-07,425000,Quarterly,Full Underwriting,Declined,Decline,Medical history,11,N,0.00,N
APP0013110,CUST0008019,PRD_WL100,AGT00805,2025-09-24,425000,Monthly,Full Underwriting,Issued,Table 2,Approved with table rating,21,Y,13439.62,N
APP0013111,CUST0011259,PRD_TERM10,AGT00159,2025-05-01,550000,Monthly,Accelerated,Issued,Standard,Approved as applied,6,Y,903.06,N
APP0013112,CUST0000454,PRD_WL100,AGT01044,2025-07-01,650000,Monthly,Full Underwriting,Incomplete,Table 2,Missing requirements,3,N,10464.21,N
APP0013113,CUST0011841,PRD_TERM30,AGT00096,2025-05-26,175000,Monthly,Simplified,Issued,Preferred Plus,Approved as applied,23,Y,241.08,N
APP0013114,CUST0009464,PRD_TERM30,AGT00717,2025-05-22,650000,Annual,Full Underwriting,Issued,Preferred Plus,Approved as applied,21,Y,849.39,N
APP0013115,CUST0004889,PRD_UL,AGT00700,2023-07-18,925000,Monthly,Full Underwriting,Postponed,Preferred Plus,Pending physician statement,10,N,5264.63,N
APP0013116,CUST0003304,PRD_FE,AGT00363,2023-07-10,25000,Monthly,Full Underwriting,Declined,Decline,Prescription history,13,N,0.00,N
APP0013117,CUST0011902,PRD_TERM20,AGT00382,2023-03-27,275000,Monthly,Full Underwriting,Issued,Standard Smoker,Approved as applied,38,Y,1146.58,Y
APP0013118,CUST0006364,PRD_WL100,AGT00904,2025-06-23,50000,Monthly,Accelerated,Issued,Preferred Plus,Approved as applied,5,Y,527.95,N
APP0013119,CUST0008530,PRD_TERM20,AGT00710,2023-07-13,650000,Monthly,Full Underwriting,Issued,Preferred Plus,Approved as applied,27,Y,734.81,N
APP0013120,CUST0000609,PRD_WL100,AGT00644,2025-01-31,300000,Monthly,Full Underwriting,Issued,Standard,Approved as applied,35,Y,6827.89,N
APP0013121,CUST0000452,PRD_TERM10,AGT00750,2024-10-14,75000,Monthly,Full Underwriting,Declined,Decline,Build/BMI,13,N,0.00,N
APP0013122,CUST0005229,PRD_TERM20,AGT00059,2025-06-28,400000,Monthly,Accelerated,Issued,Preferred,Approved as applied,6,Y,567.05,N
APP0013123,CUST0006405,PRD_TERM30,AGT00338,2025-03-08,2175000,Monthly,Accelerated,Declined,Decline,Financial underwriting,2,N,0.00,N
APP0013124,CUST0000393,PRD_UL,AGT00079,2024-09-15,300000,Monthly,Full Underwriting,Issued,Preferred Plus,Approved as applied,31,Y,1886.91,N
APP0013125,CUST0006382,PRD_TERM20,AGT01143,2025-08-10,1275000,Monthly,Full Underwriting,Issued,Preferred,Approved as applied,27,Y,1797.00,N
APP0013126,CUST0010175,PRD_FE,AGT00469,2024-07-10,40000,Monthly,Full Underwriting,Withdrawn,Standard,Customer did not proceed,20,N,1117.57,N
APP0013127,CUST0002928,PRD_TERM20,AGT00134,2024-04-04,125000,Monthly,Full Underwriting,Withdrawn,Standard,Customer did not proceed,16,N,405.28,N
APP0013128,CUST0004929,PRD_TERM10,AGT01013,2023-02-20,50000,Monthly,Simplified,Withdrawn,Preferred,Price objection,18,N,92.07,N
APP0013129,CUST0000776,PRD_FE,AGT00713,2023-08-21,50000,Monthly,Simplified,Postponed,Standard,Pending physician statement,34,N,1542.08,Y
APP0013130,CUST0002939,PRD_TERM10,AGT00915,2023-04-18,200000,Quarterly,Simplified,Postponed,Preferred,Pending physician statement,19,N,488.87,N
APP0013131,CUST0001567,PRD_TERM10,AGT00321,2024-12-19,125000,Monthly,Full Underwriting,Issued,Preferred Plus,Approved as applied,23,Y,184.09,N
APP0013132,CUST0000270,PRD_TERM20,AGT01162,2025-02-18,100000,Monthly,Full Underwriting,Issued,Preferred Plus,Approved as applied,29,Y,191.42,N
APP0013133,CUST0006745,PRD_TERM20,AGT01039,2023-07-23,575000,Monthly,Simplified,Incomplete,Table 2,Missing requirements,3,N,3336.36,N
APP0013134,CUST0010380,PRD_TERM20,AGT00394,2025-03-22,150000,Annual,Full Underwriting,Incomplete,Decline,Missing requirements,11,N,0.00,N
APP0013135,CUST0010051,PRD_TERM10,AGT00908,2024-10-13,175000,Monthly,Full Underwriting,Issued,Preferred,Approved as applied,21,Y,356.91,N
APP0013136,CUST0010803,PRD_WL100,AGT00219,2024-04-03,1000000,Monthly,Accelerated,Issued,Preferred Plus,Approved as applied,7,Y,4581.99,Y
APP0013137,CUST0003446,PRD_UL,AGT00915,2024-07-22,125000,Monthly,Accelerated,Issued,Preferred Plus,Approved as applied,4,Y,581.95,N
APP0013138,CUST0009101,PRD_WL100,AGT01006,2024-11-08,850000,Monthly,Full Underwriting,Issued,Standard Smoker,Approved as applied,34,Y,17746.88,N
APP0013139,CUST0002809,PRD_WL100,AGT00765,2025-05-09,575000,Monthly,Full Underwriting,Issued,Preferred,Approved as applied,11,Y,3937.07,Y
APP0013140,CUST0008709,PRD_WL100,AGT00872,2023-12-25,175000,Monthly,Full Underwriting,Withdrawn,Preferred,Customer did not proceed,10,N,2926.95,N
APP0013141,CUST0001952,PRD_TERM20,AGT00080,2024-08-03,850000,Monthly,Full Underwriting,Postponed,Preferred Plus,Pending physician statement,35,N,1570.48,N
APP0013142,CUST0002332,PRD_TERM20,AGT01121,2023-06-12,550000,Annual,Full Underwriting,Declined,Decline,Prescription history,34,N,0.00,N
APP0013143,CUST0008692,PRD_TERM20,AGT00227,2024-06-04,575000,Monthly,Full Underwriting,Issued,Standard Smoker,Approved as applied,33,Y,4522.02,N
APP0013144,CUST0006238,PRD_TERM30,AGT01156,2025-08-11,575000,Monthly,Accelerated,Declined,Decline,Medical history,5,N,0.00,N
APP0013145,CUST0012569,PRD_TERM10,AGT00975,2024-07-07,575000,Monthly,Accelerated,Issued,Preferred,Approved as applied,6,Y,735.97,N
APP0013146,CUST0012175,PRD_TERM20,AGT00579,2024-07-12,550000,Monthly,Simplified,Issued,Standard,Approved as applied,9,Y,580.08,N
APP0013147,CUST0002983,PRD_TERM20,AGT00914,2023-03-19,150000,Monthly,Simplified,Issued,Preferred,Approved as applied,40,Y,387.25,N
APP0013148,CUST0011387,PRD_WL100,AGT00773,2025-08-02,550000,Monthly,Accelerated,Postponed,Preferred Plus,Lab follow-up,1,N,3727.05,N
APP0013149,CUST0009557,PRD_TERM30,AGT00078,2025-07-02,575000,Monthly,Accelerated,Issued,Preferred Plus,Approved as applied,4,Y,933.33,N
APP0013150,CUST0000708,PRD_TERM10,AGT00540,2023-11-07,850000,Monthly,Accelerated,Issued,Table 2,Approved with table rating,3,Y,1186.19,N
APP0013151,CUST0002041,PRD_FE,AGT00375,2024-12-12,40000,Monthly,Accelerated,Issued,Table 2,Approved with table rating,5,Y,2552.06,N
APP0013152,CUST0000120,PRD_UL,AGT00198,2023-08-20,575000,Semiannual,Simplified,Withdrawn,Preferred Plus,Customer did not proceed,17,N,4097.73,N
APP0013153,CUST0008063,PRD_UL,AGT00162,2023-04-03,575000,Annual,Accelerated,Issued,Preferred,Approved as applied,4,Y,3921.12,N
APP0013154,CUST0006560,PRD_WL100,AGT00338,2025-08-19,175000,Monthly,Full Underwriting,Issued,Table 2,Approved with table rating,40,Y,4671.39,Y
APP0013155,CUST0002811,PRD_TERM30,AGT00115,2025-05-07,275000,Quarterly,Full Underwriting,Issued,Standard,Approved as applied,26,Y,965.23,N
APP0013156,CUST0010500,PRD_TERM20,AGT00121,2025-01-07,1450000,Monthly,Full Underwriting,Incomplete,Table 2,Missing requirements,12,N,6874.72,N
APP0013157,CUST0011353,PRD_TERM20,AGT00040,2024-08-08,575000,Annual,Accelerated,Issued,Preferred,Approved as applied,4,Y,697.35,N
APP0013158,CUST0000735,PRD_TERM30,AGT00858,2023-04-28,2500000,Semiannual,Full Underwriting,Issued,Preferred Plus,Approved as applied,27,Y,3897.46,N
APP0013159,CUST0012151,PRD_IUL,AGT00255,2024-03-25,425000,Monthly,Full Underwriting,Issued,Preferred Plus,Approved as applied,8,Y,3284.02,N
APP0013160,CUST0007258,PRD_IUL,AGT01109,2024-08-26,1700000,Monthly,Full Underwriting,Incomplete,Table 2,Missing requirements,6,N,16416.46,N
APP0013161,CUST0004025,PRD_TERM20,AGT01163,2024-02-27,125000,Monthly,Simplified,Issued,Preferred Plus,Approved as applied,30,Y,253.99,N
APP0013162,CUST0006539,PRD_IUL,AGT00145,2023-04-21,300000,Semiannual,Accelerated,Issued,Standard,Approved as applied,6,Y,2966.77,N
APP0013163,CUST0003872,PRD_TERM20,AGT00796,2024-05-18,425000,Monthly,Full Underwriting,Withdrawn,Preferred,Price objection,24,N,514.81,N
APP0013164,CUST0010817,PRD_TERM20,AGT00263,2025-03-18,125000,Monthly,Full Underwriting,Postponed,Preferred Plus,Pending physician statement,9,N,180.08,N
APP0013165,CUST0012342,PRD_TERM20,AGT00342,2023-08-14,200000,Quarterly,Full Underwriting,Declined,Decline,Medical history,40,N,0.00,N
APP0013166,CUST0005823,PRD_TERM20,AGT00356,2024-06-25,275000,Quarterly,Accelerated,Postponed,Standard,Recent medical event,1,N,389.60,N
APP0013167,CUST0005467,PRD_FE,AGT00796,2024-07-17,20000,Monthly,Simplified,Issued,Table 2,Approved with table rating,36,Y,1023.13,Y
APP0013168,CUST0012468,PRD_UL,AGT00505,2024-12-20,400000,Monthly,Simplified,Issued,Preferred,Approved as applied,11,Y,5595.67,N
APP0013169,CUST0004357,PRD_TERM10,AGT00117,2023-11-03,850000,Quarterly,Full Underwriting,Issued,Table 4,Approved with table rating,34,Y,3337.03,N
APP0013170,CUST0011684,PRD_TERM10,AGT00539,2023-08-06,1275000,Monthly,Simplified,Postponed,Table 2,Pending physician statement,16,N,1575.75,N
APP0013171,CUST0006440,PRD_TERM20,AGT00618,2023-02-21,150000,Monthly,Accelerated,Issued,Preferred Plus,Approved as applied,2,Y,171.43,Y
APP0013172,CUST0006646,PRD_IUL,AGT00898,2023-07-14,550000,Monthly,Full Underwriting,Issued,Table 2,Approved with table rating,18,Y,11684.56,N
APP0013173,CUST0006036,PRD_WL100,AGT00226,2023-07-13,175000,Monthly,Full Underwriting,Declined,Decline,Medical history,35,N,0.00,N
APP0013174,CUST0000921,PRD_TERM20,AGT00080,2023-04-18,200000,Annual,Full Underwriting,Issued,Standard,Approved as applied,35,Y,652.30,N
APP0013175,CUST0010012,PRD_TERM30,AGT01086,2023-08-27,550000,Monthly,Full Underwriting,Issued,Standard Smoker,Approved as applied,9,Y,1646.85,N
APP0013176,CUST0011557,PRD_TERM20,AGT00191,2023-04-02,150000,Monthly,Accelerated,Issued,Preferred,Approved as applied,8,Y,343.24,N
APP0013177,CUST0008824,PRD_IUL,AGT00150,2024-06-05,125000,Annual,Full Underwriting,Issued,Preferred,Approved as applied,23,Y,1065.24,N
APP0013178,CUST0003031,PRD_TERM30,AGT00552,2024-07-07,1850000,Annual,Accelerated,Issued,Preferred,Approved as applied,5,Y,2111.72,N
APP0013179,CUST0008980,PRD_TERM20,AGT00899,2024-03-29,850000,Quarterly,Full Underwriting,Issued,Table 2,Approved with table rating,14,Y,4397.86,N
APP0013180,CUST0007209,PRD_TERM30,AGT01008,2024-01-27,1275000,Annual,Accelerated,Issued,Preferred,Approved as applied,4,Y,2266.13,N
APP0013181,CUST0007300,PRD_WL100,AGT00022,2025-06-15,450000,Monthly,Full Underwriting,Issued,Standard,Approved as applied,39,Y,11101.10,N
APP0013182,CUST0002670,PRD_TERM20,AGT00651,2025-05-04,150000,Quarterly,Full Underwriting,Postponed,Preferred Plus,Financial documentation,18,N,302.15,N
APP0013183,CUST0001196,PRD_UL,AGT00653,2025-06-26,650000,Monthly,Accelerated,Issued,Preferred,Approved as applied,1,Y,4426.31,Y
APP0013184,CUST0006544,PRD_TERM30,AGT00627,2023-01-15,550000,Quarterly,Full Underwriting,Issued,Standard Smoker,Approved as applied,42,Y,1885.16,N
APP0013185,CUST0002512,PRD_UL,AGT00216,2025-04-08,1150000,Annual,Accelerated,Issued,Table 2,Approved with table rating,1,Y,25663.07,N
APP0013186,CUST0005774,PRD_UL,AGT00791,2025-08-27,350000,Quarterly,Simplified,Issued,Preferred Plus,Approved as applied,31,Y,1718.76,N
APP0013187,CUST0004064,PRD_WL100,AGT00329,2023-12-10,425000,Annual,Simplified,Declined,Decline,Prescription history,40,N,0.00,N
APP0013188,CUST0005271,PRD_TERM20,AGT00736,2024-03-06,175000,Quarterly,Full Underwriting,Postponed,Table 2,Recent medical event,8,N,798.85,N
APP0013189,CUST0011802,PRD_TERM20,AGT00138,2024-02-09,550000,Monthly,Full Underwriting,Issued,Standard,Approved as applied,37,Y,1028.39,N
APP0013190,CUST0007668,PRD_TERM20,AGT00535,2024-06-04,425000,Monthly,Accelerated,Issued,Preferred Plus,Approved as applied,4,Y,497.04,N
APP0013191,CUST0012211,PRD_TERM20,AGT00584,2024-06-16,650000,Monthly,Simplified,Issued,Preferred Plus,Approved as applied,13,Y,980.26,N
APP0013192,CUST0011532,PRD_UL,AGT00132,2024-11-11,1450000,Monthly,Full Underwriting,Issued,Table 2,Approved with table rating,8,Y,11929.50,N
APP0013193,CUST0004543,PRD_UL,AGT00875,2023-09-07,125000,Annual,Accelerated,Issued,Standard,Approved as applied,5,Y,1237.25,N
APP0013194,CUST0007540,PRD_TERM10,AGT00445,2025-01-11,1100000,Quarterly,Full Underwriting,Issued,Preferred Plus,Approved as applied,31,Y,859.72,N
APP0013195,CUST0006799,PRD_TERM20,AGT00874,2023-08-13,575000,Annual,Accelerated,Issued,Preferred Plus,Approved as applied,8,Y,606.98,N
APP0013196,CUST0011228,PRD_TERM20,AGT00657,2024-04-04,275000,Monthly,Full Underwriting,Issued,Preferred Plus,Approved as applied,41,Y,234.30,N
APP0013197,CUST0007770,PRD_TERM20,AGT00447,2023-01-06,100000,Monthly,Accelerated,Issued,Standard,Approved as applied,7,Y,376.43,N
APP0013198,CUST0002311,PRD_WL100,AGT00269,2024-08-30,425000,Monthly,Full Underwriting,Issued,Preferred Plus,Approved as applied,42,Y,2142.51,N
APP0013199,CUST0006378,PRD_TERM30,AGT00570,2025-03-12,1800000,Annual,Full Underwriting,Issued,Preferred Plus,Approved as applied,36,Y,2897.54,N
APP0013200,CUST0007792,PRD_WL100,AGT00012,2023-10-26,225000,Monthly,Full Underwriting,Postponed,Standard Smoker,Pending physician statement,16,N,5898.85,N
APP0013201,CUST0008887,PRD_TERM30,AGT00428,2023-05-23,300000,Quarterly,Full Underwriting,Postponed,Table 2,Recent medical event,22,N,1094.73,N
APP0013202,CUST0003480,PRD_TERM30,AGT01140,2023-08-07,150000,Monthly,Simplified,Issued,Standard,Approved as applied,22,Y,327.18,N
APP0013203,CUST0004847,PRD_TERM10,AGT00570,2023-12-17,75000,Monthly,Simplified,Issued,Standard,Approved as applied,9,Y,256.96,N
APP0013204,CUST0006245,PRD_TERM20,AGT00430,2024-06-28,400000,Monthly,Full Underwriting,Issued,Standard Smoker,Approved as applied,26,Y,3725.00,N
APP0013205,CUST0011208,PRD_TERM20,AGT00242,2023-12-11,350000,Monthly,Full Underwriting,Issued,Preferred,Approved as applied,30,Y,432.43,N
APP0013206,CUST0006837,PRD_TERM20,AGT01077,2025-02-06,225000,Monthly,Full Underwriting,Issued,Preferred,Approved as applied,14,Y,503.36,N
APP0013207,CUST0002049,PRD_UL,AGT01021,2024-11-27,425000,Annual,Full Underwriting,Issued,Standard Smoker,Approved as applied,33,Y,7719.05,N
APP0013208,CUST0000508,PRD_TERM10,AGT00780,2024-02-26,1050000,Monthly,Full Underwriting,Issued,Preferred,Approved as applied,42,Y,1376.06,N
APP0013209,CUST0007130,PRD_TERM20,AGT00973,2024-10-18,125000,Annual,Full Underwriting,Issued,Preferred,Approved as applied,18,Y,229.26,N
APP0013210,CUST0010030,PRD_TERM20,AGT00319,2024-04-29,175000,Monthly,Full Underwriting,Issued,Table 4,Approved with table rating,27,Y,1225.72,N
APP0013211,CUST0011516,PRD_TERM30,AGT00249,2025-03-07,425000,Monthly,Accelerated,Declined,Decline,Avocation/travel,3,N,0.00,N
APP0013212,CUST0003296,PRD_WL100,AGT00813,2025-04-23,125000,Quarterly,Full Underwriting,Issued,Preferred,Approved as applied,26,Y,804.54,N
APP0013213,CUST0009870,PRD_FE,AGT00393,2024-12-15,10000,Monthly,Full Underwriting,Issued,Standard,Approved as applied,9,Y,308.07,N
APP0013214,CUST0004008,PRD_TERM30,AGT00924,2025-05-06,425000,Annual,Full Underwriting,Issued,Preferred Plus,Approved as applied,31,Y,557.63,Y
