beneficiary_id,policy_id,beneficiary_sequence,relationship_to_insured,beneficiary_share_pct,irrevocable_flag
BEN00012552,POL0009469,1,Parent,50,N
BEN00012553,POL0009469,2,Child,50,N
BEN00012554,POL0009470,1,Trust,60,N
BEN00012555,POL0009470,2,Trust,25,N
BEN00012556,POL0009470,3,Spouse,15,N
BEN00012557,POL0009471,1,Spouse,40,N
BEN00012558,POL0009471,2,Spouse,50,N
BEN00012559,POL0009471,3,Child,10,N
BEN00012560,POL0009472,1,Spouse,25,N
BEN00012561,POL0009472,2,Spouse,75,N
BEN00012562,POL0009473,1,Spouse,33,N
BEN00012563,POL0009473,2,Spouse,57,N
BEN00012564,POL0009473,3,Spouse,10,N
BEN00012565,POL0009474,1,Parent,100,N
BEN00012566,POL0009475,1,Child,100,N
BEN00012567,POL0009476,1,Spouse,100,N
BEN00012568,POL0009477,1,Spouse,100,N
BEN00012569,POL0009478,1,Spouse,100,N
BEN00012570,POL0009479,1,Child,40,N
BEN00012571,POL0009479,2,Spouse,60,N
BEN00012572,POL0009480,1,Spouse,25,N
BEN00012573,POL0009480,2,Child,75,N
BEN00012574,POL0009481,1,Spouse,50,N
BEN00012575,POL0009481,2,Spouse,50,N
BEN00012576,POL0009482,1,Child,100,N
BEN00012577,POL0009483,1,Child,100,N
BEN00012578,POL0009484,1,Spouse,75,N
BEN00012579,POL0009484,2,Trust,25,N
BEN00012580,POL0009485,1,Spouse,100,N
BEN00012581,POL0009486,1,Spouse,100,N
BEN00012582,POL0009487,1,Child,40,N
BEN00012583,POL0009487,2,Child,60,N
BEN00012584,POL0009488,1,Spouse,100,N
BEN00012585,POL0009489,1,Child,100,N
BEN00012586,POL0009490,1,Spouse,40,N
BEN00012587,POL0009490,2,Parent,50,N
BEN00012588,POL0009490,3,Spouse,10,N
BEN00012589,POL0009491,1,Trust,100,N
BEN00012590,POL0009492,1,Spouse,100,N
BEN00012591,POL0009493,1,Sibling,33,N
BEN00012592,POL0009493,2,Child,67,N
BEN00012593,POL0009494,1,Child,100,N
BEN00012594,POL0009495,1,Spouse,100,N
BEN00012595,POL0009496,1,Spouse,100,N
BEN00012596,POL0009497,1,Spouse,100,N
BEN00012597,POL0009498,1,Child,100,N
BEN00012598,POL0009499,1,Trust,100,N
BEN00012599,POL0009500,1,Spouse,100,N
BEN00012600,POL0009501,1,Child,100,N
BEN00012601,POL0009502,1,Spouse,100,N
BEN00012602,POL0009503,1,Child,100,N
BEN00012603,POL0009504,1,Child,100,N
BEN00012604,POL0009505,1,Spouse,100,N
BEN00012605,POL0009506,1,Parent,100,N
BEN00012606,POL0009507,1,Child,100,N
BEN00012607,POL0009508,1,Child,100,N
BEN00012608,POL0009509,1,Spouse,60,N
BEN00012609,POL0009509,2,Child,40,N
BEN00012610,POL0009510,1,Child,100,N
BEN00012611,POL0009511,1,Parent,100,N
BEN00012612,POL0009512,1,Spouse,50,N
BEN00012613,POL0009512,2,Spouse,50,N
BEN00012614,POL0009513,1,Spouse,100,N
BEN00012615,POL0009514,1,Child,100,N
BEN00012616,POL0009515,1,Spouse,100,N
BEN00012617,POL0009516,1,Spouse,100,N
BEN00012618,POL0009517,1,Parent,40,N
BEN00012619,POL0009517,2,Child,60,N
BEN00012620,POL0009518,1,Spouse,60,N
BEN00012621,POL0009518,2,Child,40,N
BEN00012622,POL0009519,1,Spouse,40,N
BEN00012623,POL0009519,2,Spouse,60,N
BEN00012624,POL0009520,1,Trust,40,N
BEN00012625,POL0009520,2,Spouse,33,N
BEN00012626,POL0009520,3,Spouse,27,N
BEN00012627,POL0009521,1,Spouse,100,N
BEN00012628,POL0009522,1,Spouse,40,N
BEN00012629,POL0009522,2,Child,60,N
BEN00012630,POL0009523,1,Child,50,N
BEN00012631,POL0009523,2,Spouse,50,N
BEN00012632,POL0009524,1,Child,100,N
BEN00012633,POL0009525,1,Child,100,N
BEN00012634,POL0009526,1,Spouse,100,N
BEN00012635,POL0009527,1,Trust,100,N
BEN00012636,POL0009528,1,Child,60,N
BEN00012637,POL0009528,2,Spouse,40,N
BEN00012638,POL0009529,1,Spouse,40,N
BEN00012639,POL0009529,2,Spouse,60,N
BEN00012640,POL0009530,1,Spouse,100,N
BEN00012641,POL0009531,1,Spouse,100,N
BEN00012642,POL0009532,1,Spouse,100,N
BEN00012643,POL0009533,1,Parent,33,N
BEN00012644,POL0009533,2,Child,67,N
BEN00012645,POL0009534,1,Trust,100,N
BEN00012646,POL0009535,1,Child,60,N
BEN00012647,POL0009535,2,Child,40,N
BEN00012648,POL0009536,1,Spouse,50,N
BEN00012649,POL0009536,2,Spouse,50,N
BEN00012650,POL0009537,1,Sibling,100,N
BEN00012651,POL0009538,1,Child,100,N
BEN00012652,POL0009539,1,Child,40,N
BEN00012653,POL0009539,2,Child,50,N
BEN00012654,POL0009539,3,Child,10,N
BEN00012655,POL0009540,1,Spouse,100,N
BEN00012656,POL0009541,1,Child,25,N
BEN00012657,POL0009541,2,Spouse,75,N
BEN00012658,POL0009542,1,Spouse,33,N
BEN00012659,POL0009542,2,Child,50,N
BEN00012660,POL0009542,3,Child,17,N
BEN00012661,POL0009543,1,Spouse,75,N
BEN00012662,POL0009543,2,Other,25,N
BEN00012663,POL0009544,1,Spouse,25,N
BEN00012664,POL0009544,2,Spouse,60,N
BEN00012665,POL0009544,3,Child,15,N
BEN00012666,POL0009545,1,Spouse,100,N
BEN00012667,POL0009546,1,Child,100,N
BEN00012668,POL0009547,1,Child,100,N
BEN00012669,POL0009548,1,Spouse,100,N
BEN00012670,POL0009549,1,Trust,100,N
BEN00012671,POL0009550,1,Parent,100,N
BEN00012672,POL0009551,1,Spouse,100,N
BEN00012673,POL0009552,1,Spouse,100,N
BEN00012674,POL0009553,1,Child,50,N
BEN00012675,POL0009553,2,Spouse,50,N
BEN00012676,POL0009554,1,Spouse,50,N
BEN00012677,POL0009554,2,Spouse,50,N
BEN00012678,POL0009555,1,Child,100,N
BEN00012679,POL0009556,1,Spouse,100,N
BEN00012680,POL0009557,1,Other,100,N
BEN00012681,POL0009558,1,Parent,33,N
BEN00012682,POL0009558,2,Child,67,N
BEN00012683,POL0009559,1,Spouse,100,N
BEN00012684,POL0009560,1,Child,75,N
BEN00012685,POL0009560,2,Other,25,N
BEN00012686,POL0009561,1,Sibling,100,N
BEN00012687,POL0009562,1,Child,75,N
BEN00012688,POL0009562,2,Child,25,N
BEN00012689,POL0009563,1,Trust,60,N
BEN00012690,POL0009563,2,Spouse,40,N
BEN00012691,POL0009564,1,Parent,100,N
BEN00012692,POL0009565,1,Child,50,N
BEN00012693,POL0009565,2,Parent,50,N
BEN00012694,POL0009566,1,Child,100,N
BEN00012695,POL0009567,1,Spouse,40,N
BEN00012696,POL0009567,2,Spouse,25,N
BEN00012697,POL0009567,3,Parent,35,N
BEN00012698,POL0009568,1,Spouse,25,N
BEN00012699,POL0009568,2,Child,75,N
BEN00012700,POL0009569,1,Spouse,100,N
BEN00012701,POL0009570,1,Spouse,100,Y
BEN00012702,POL0009571,1,Spouse,75,N
BEN00012703,POL0009571,2,Spouse,25,N
BEN00012704,POL0009572,1,Spouse,50,N
BEN00012705,POL0009572,2,Spouse,50,N
BEN00012706,POL0009573,1,Child,100,N
BEN00012707,POL0009574,1,Spouse,100,N
BEN00012708,POL0009575,1,Parent,100,N
BEN00012709,POL0009576,1,Spouse,100,N
BEN00012710,POL0009577,1,Spouse,75,Y
BEN00012711,POL0009577,2,Child,15,N
BEN00012712,POL0009577,3,Spouse,10,N
BEN00012713,POL0009578,1,Spouse,100,N
BEN00012714,POL0009579,1,Spouse,100,N
BEN00012715,POL0009580,1,Spouse,33,N
BEN00012716,POL0009580,2,Spouse,67,N
BEN00012717,POL0009581,1,Child,100,N
BEN00012718,POL0009582,1,Other,100,N
BEN00012719,POL0009583,1,Spouse,100,N
BEN00012720,POL0009584,1,Other,100,N
BEN00012721,POL0009585,1,Child,33,N
BEN00012722,POL0009585,2,Spouse,67,N
BEN00012723,POL0009586,1,Child,100,N
BEN00012724,POL0009587,1,Child,100,N
BEN00012725,POL0009588,1,Spouse,100,N
BEN00012726,POL0009589,1,Child,100,N
BEN00012727,POL0009590,1,Spouse,100,N
BEN00012728,POL0009591,1,Spouse,100,N
BEN00012729,POL0009592,1,Spouse,100,N
BEN00012730,POL0009593,1,Trust,40,N
BEN00012731,POL0009593,2,Parent,60,N
BEN00012732,POL0009594,1,Parent,100,N
BEN00012733,POL0009595,1,Child,100,N
BEN00012734,POL0009596,1,Parent,50,N
BEN00012735,POL0009596,2,Sibling,50,Y
BEN00012736,POL0009597,1,Spouse,100,N
BEN00012737,POL0009598,1,Child,100,N
BEN00012738,POL0009599,1,Child,60,N
BEN00012739,POL0009599,2,Spouse,40,N
BEN00012740,POL0009600,1,Spouse,25,N
BEN00012741,POL0009600,2,Spouse,75,N
BEN00012742,POL0009601,1,Parent,100,N
BEN00012743,POL0009602,1,Child,100,N
BEN00012744,POL0009603,1,Trust,100,N
BEN00012745,POL0009604,1,Spouse,100,N
BEN00012746,POL0009605,1,Spouse,100,N
BEN00012747,POL0009606,1,Spouse,100,N
BEN00012748,POL0009607,1,Spouse,100,N
BEN00012749,POL0009608,1,Child,100,N
BEN00012750,POL0009609,1,Parent,100,N
BEN00012751,POL0009610,1,Child,100,N
BEN00012752,POL0009611,1,Spouse,100,N
BEN00012753,POL0009612,1,Spouse,50,N
BEN00012754,POL0009612,2,Spouse,50,N
BEN00012755,POL0009613,1,Spouse,100,N
BEN00012756,POL0009614,1,Spouse,100,N
BEN00012757,POL0009615,1,Sibling,100,Y
BEN00012758,POL0009616,1,Spouse,100,N
BEN00012759,POL0009617,1,Child,100,N
BEN00012760,POL0009618,1,Parent,100,N
BEN00012761,POL0009619,1,Child,100,N
BEN00012762,POL0009620,1,Spouse,100,N
BEN00012763,POL0009621,1,Spouse,100,N
BEN00012764,POL0009622,1,Child,100,N
BEN00012765,POL0009623,1,Child,100,N
BEN00012766,POL0009624,1,Parent,100,N
BEN00012767,POL0009625,1,Child,100,N
BEN00012768,POL0009626,1,Child,100,N
BEN00012769,POL0009627,1,Spouse,100,N
BEN00012770,POL0009628,1,Sibling,50,N
BEN00012771,POL0009628,2,Trust,50,N
BEN00012772,POL0009629,1,Spouse,100,N
BEN00012773,POL0009630,1,Parent,25,N
BEN00012774,POL0009630,2,Spouse,75,N
BEN00012775,POL0009631,1,Spouse,100,N
BEN00012776,POL0009632,1,Trust,100,N
BEN00012777,POL0009633,1,Parent,100,N
BEN00012778,POL0009634,1,Spouse,100,Y
BEN00012779,POL0009635,1,Spouse,60,N
BEN00012780,POL0009635,2,Spouse,40,N
BEN00012781,POL0009636,1,Spouse,25,N
BEN00012782,POL0009636,2,Spouse,75,N
BEN00012783,POL0009637,1,Spouse,50,N
BEN00012784,POL0009637,2,Trust,50,N
BEN00012785,POL0009638,1,Spouse,100,N
BEN00012786,POL0009639,1,Child,25,N
BEN00012787,POL0009639,2,Child,75,N
BEN00012788,POL0009640,1,Spouse,100,N
BEN00012789,POL0009641,1,Spouse,33,N
BEN00012790,POL0009641,2,Spouse,67,N
BEN00012791,POL0009642,1,Spouse,100,N
BEN00012792,POL0009643,1,Spouse,100,N
BEN00012793,POL0009644,1,Parent,40,N
BEN00012794,POL0009644,2,Spouse,25,N
BEN00012795,POL0009644,3,Child,35,N
BEN00012796,POL0009645,1,Child,40,N
BEN00012797,POL0009645,2,Spouse,60,N
BEN00012798,POL0009646,1,Spouse,100,N
BEN00012799,POL0009647,1,Sibling,100,N
BEN00012800,POL0009648,1,Parent,100,N
BEN00012801,POL0009649,1,Child,50,N
BEN00012802,POL0009649,2,Spouse,40,N
BEN00012803,POL0009649,3,Child,10,N
BEN00012804,POL0009650,1,Child,60,N
BEN00012805,POL0009650,2,Child,40,N
BEN00012806,POL0009651,1,Spouse,100,Y
BEN00012807,POL0009652,1,Parent,100,N
BEN00012808,POL0009653,1,Spouse,60,N
BEN00012809,POL0009653,2,Spouse,40,N
BEN00012810,POL0009654,1,Spouse,100,N
BEN00012811,POL0009655,1,Child,100,N
BEN00012812,POL0009656,1,Child,60,N
BEN00012813,POL0009656,2,Parent,40,N
BEN00012814,POL0009657,1,Spouse,100,N
BEN00012815,POL0009658,1,Spouse,100,N
BEN00012816,POL0009659,1,Sibling,40,N
BEN00012817,POL0009659,2,Spouse,60,N
BEN00012818,POL0009660,1,Sibling,40,N
BEN00012819,POL0009660,2,Spouse,60,Y
BEN00012820,POL0009661,1,Spouse,75,N
BEN00012821,POL0009661,2,Spouse,25,N
BEN00012822,POL0009662,1,Parent,100,N
BEN00012823,POL0009663,1,Spouse,100,N
BEN00012824,POL0009664,1,Spouse,50,N
BEN00012825,POL0009664,2,Spouse,50,N
BEN00012826,POL0009665,1,Trust,75,N
BEN00012827,POL0009665,2,Spouse,25,N
BEN00012828,POL0009666,1,Trust,100,N
BEN00012829,POL0009667,1,Child,100,N
BEN00012830,POL0009668,1,Child,100,N
BEN00012831,POL0009669,1,Spouse,100,N
BEN00012832,POL0009670,1,Child,100,N
BEN00012833,POL0009671,1,Spouse,100,N
BEN00012834,POL0009672,1,Child,100,N
BEN00012835,POL0009673,1,Spouse,100,N
BEN00012836,POL0009674,1,Child,100,Y
BEN00012837,POL0009675,1,Trust,100,N
BEN00012838,POL0009676,1,Child,100,N
BEN00012839,POL0009677,1,Child,100,N
BEN00012840,POL0009678,1,Spouse,100,N
BEN00012841,POL0009679,1,Child,100,N
BEN00012842,POL0009680,1,Child,100,N
BEN00012843,POL0009681,1,Spouse,100,N
BEN00012844,POL0009682,1,Spouse,100,N
BEN00012845,POL0009683,1,Spouse,100,N
BEN00012846,POL0009684,1,Spouse,100,N
BEN00012847,POL0009685,1,Child,100,N
BEN00012848,POL0009686,1,Spouse,100,N
BEN00012849,POL0009687,1,Child,60,N
BEN00012850,POL0009687,2,Child,40,N
BEN00012851,POL0009688,1,Spouse,100,N
BEN00012852,POL0009689,1,Child,100,N
BEN00012853,POL0009690,1,Other,100,Y
BEN00012854,POL0009691,1,Sibling,100,N
BEN00012855,POL0009692,1,Spouse,100,N
BEN00012856,POL0009693,1,Spouse,100,N
BEN00012857,POL0009694,1,Child,100,N
BEN00012858,POL0009695,1,Spouse,33,N
BEN00012859,POL0009695,2,Spouse,67,N
BEN00012860,POL0009696,1,Spouse,100,N
BEN00012861,POL0009697,1,Child,100,N
BEN00012862,POL0009698,1,Parent,100,N
BEN00012863,POL0009699,1,Child,100,N
BEN00012864,POL0009700,1,Sibling,100,N
BEN00012865,POL0009701,1,Spouse,100,N
BEN00012866,POL0009702,1,Spouse,25,N
BEN00012867,POL0009702,2,Spouse,75,N
BEN00012868,POL0009703,1,Spouse,100,N
BEN00012869,POL0009704,1,Sibling,100,N
BEN00012870,POL0009705,1,Sibling,100,N
BEN00012871,POL0009706,1,Child,100,N
BEN00012872,POL0009707,1,Spouse,100,N
BEN00012873,POL0009708,1,Spouse,100,N
BEN00012874,POL0009709,1,Child,100,N
BEN00012875,POL0009710,1,Trust,100,N
BEN00012876,POL0009711,1,Child,100,N
BEN00012877,POL0009712,1,Spouse,40,N
BEN00012878,POL0009712,2,Spouse,25,N
BEN00012879,POL0009712,3,Spouse,35,N
BEN00012880,POL0009713,1,Child,100,N
BEN00012881,POL0009714,1,Child,100,N
BEN00012882,POL0009715,1,Spouse,100,N
BEN00012883,POL0009716,1,Trust,100,N
BEN00012884,POL0009717,1,Spouse,100,N
BEN00012885,POL0009718,1,Spouse,100,N
BEN00012886,POL0009719,1,Spouse,100,N
BEN00012887,POL0009720,1,Spouse,40,N
BEN00012888,POL0009720,2,Spouse,50,N
BEN00012889,POL0009720,3,Spouse,10,N
BEN00012890,POL0009721,1,Spouse,100,N
BEN00012891,POL0009722,1,Child,100,N
BEN00012892,POL0009723,1,Spouse,100,N
BEN00012893,POL0009724,1,Spouse,100,N
BEN00012894,POL0009725,1,Spouse,100,N
BEN00012895,POL0009726,1,Child,100,N
BEN00012896,POL0009727,1,Trust,60,N
BEN00012897,POL0009727,2,Spouse,40,N
BEN00012898,POL0009728,1,Trust,25,N
BEN00012899,POL0009728,2,Child,75,N
BEN00012900,POL0009729,1,Spouse,100,N
BEN00012901,POL0009730,1,Spouse,100,N
BEN00012902,POL0009731,1,Child,100,N
BEN00012903,POL0009732,1,Child,60,N
BEN00012904,POL0009732,2,Spouse,40,Y
BEN00012905,POL0009733,1,Child,100,N
BEN00012906,POL0009734,1,Child,100,N
BEN00012907,POL0009735,1,Child,100,N
BEN00012908,POL0009736,1,Spouse,25,N
BEN00012909,POL0009736,2,Trust,40,N
BEN00012910,POL0009736,3,Child,35,N
BEN00012911,POL0009737,1,Spouse,60,N
BEN00012912,POL0009737,2,Child,40,N
BEN00012913,POL0009738,1,Other,100,N
BEN00012914,POL0009739,1,Child,40,N
BEN00012915,POL0009739,2,Child,60,N
BEN00012916,POL0009740,1,Child,100,N
BEN00012917,POL0009741,1,Parent,40,N
BEN00012918,POL0009741,2,Parent,60,N
BEN00012919,POL0009742,1,Child,100,N
BEN00012920,POL0009743,1,Spouse,100,N
BEN00012921,POL0009744,1,Spouse,100,N
BEN00012922,POL0009745,1,Spouse,100,N
BEN00012923,POL0009746,1,Child,100,N
BEN00012924,POL0009747,1,Child,60,N
BEN00012925,POL0009747,2,Spouse,25,N
BEN00012926,POL0009747,3,Spouse,15,N
BEN00012927,POL0009748,1,Spouse,100,N
BEN00012928,POL0009749,1,Spouse,100,N
BEN00012929,POL0009750,1,Spouse,40,N
BEN00012930,POL0009750,2,Spouse,60,N
BEN00012931,POL0009751,1,Child,100,N
BEN00012932,POL0009752,1,Child,33,N
BEN00012933,POL0009752,2,Child,67,N
BEN00012934,POL0009753,1,Child,50,N
BEN00012935,POL0009753,2,Parent,40,Y
BEN00012936,POL0009753,3,Other,10,N
BEN00012937,POL0009754,1,Spouse,100,N
BEN00012938,POL0009755,1,Child,100,N
BEN00012939,POL0009756,1,Child,100,N
BEN00012940,POL0009757,1,Spouse,100,N
BEN00012941,POL0009758,1,Child,100,N
BEN00012942,POL0009759,1,Spouse,100,N
BEN00012943,POL0009760,1,Parent,100,N
BEN00012944,POL0009761,1,Spouse,100,N
BEN00012945,POL0009762,1,Child,50,N
BEN00012946,POL0009762,2,Spouse,50,N
BEN00012947,POL0009763,1,Child,100,N
BEN00012948,POL0009764,1,Child,100,N
BEN00012949,POL0009765,1,Child,100,N
BEN00012950,POL0009766,1,Child,25,N
BEN00012951,POL0009766,2,Spouse,75,N
BEN00012952,POL0009767,1,Child,100,N
BEN00012953,POL0009768,1,Child,100,N
BEN00012954,POL0009769,1,Spouse,50,N
BEN00012955,POL0009769,2,Child,50,N
BEN00012956,POL0009770,1,Spouse,100,N
BEN00012957,POL0009771,1,Child,100,N
BEN00012958,POL0009772,1,Spouse,75,N
BEN00012959,POL0009772,2,Child,25,Y
BEN00012960,POL0009773,1,Child,100,N
BEN00012961,POL0009774,1,Spouse,100,N
BEN00012962,POL0009775,1,Spouse,25,N
BEN00012963,POL0009775,2,Spouse,75,N
BEN00012964,POL0009776,1,Spouse,100,N
BEN00012965,POL0009777,1,Spouse,100,N
BEN00012966,POL0009778,1,Trust,100,N
BEN00012967,POL0009779,1,Spouse,100,N
BEN00012968,POL0009780,1,Spouse,100,N
BEN00012969,POL0009781,1,Trust,100,N
BEN00012970,POL0009782,1,Spouse,100,N
BEN00012971,POL0009783,1,Spouse,100,N
BEN00012972,POL0009784,1,Child,100,N
BEN00012973,POL0009785,1,Child,25,N
BEN00012974,POL0009785,2,Child,75,N
BEN00012975,POL0009786,1,Trust,50,N
BEN00012976,POL0009786,2,Sibling,40,N
BEN00012977,POL0009786,3,Child,10,N
BEN00012978,POL0009787,1,Spouse,100,N
BEN00012979,POL0009788,1,Child,100,N
BEN00012980,POL0009789,1,Spouse,100,N
BEN00012981,POL0009790,1,Child,100,Y
BEN00012982,POL0009791,1,Spouse,100,N
BEN00012983,POL0009792,1,Spouse,100,N
BEN00012984,POL0009793,1,Child,100,N
BEN00012985,POL0009794,1,Spouse,100,N
BEN00012986,POL0009795,1,Child,100,N
BEN00012987,POL0009796,1,Spouse,50,N
BEN00012988,POL0009796,2,Trust,50,N
BEN00012989,POL0009797,1,Child,60,N
BEN00012990,POL0009797,2,Child,40,N
BEN00012991,POL0009798,1,Child,100,N
BEN00012992,POL0009799,1,Child,50,N
BEN00012993,POL0009799,2,Child,50,N
BEN00012994,POL0009800,1,Child,40,N
BEN00012995,POL0009800,2,Spouse,60,N
BEN00012996,POL0009801,1,Spouse,100,N
BEN00012997,POL0009802,1,Child,100,N
BEN00012998,POL0009803,1,Parent,100,N
BEN00012999,POL0009804,1,Spouse,40,N
BEN00013000,POL0009804,2,Other,60,N
BEN00013001,POL0009805,1,Child,100,N
BEN00013002,POL0009806,1,Spouse,100,N
BEN00013003,POL0009807,1,Child,50,N
BEN00013004,POL0009807,2,Spouse,50,N
BEN00013005,POL0009808,1,Child,100,N
BEN00013006,POL0009809,1,Child,100,N
BEN00013007,POL0009810,1,Child,50,N
BEN00013008,POL0009810,2,Spouse,25,N
BEN00013009,POL0009810,3,Spouse,25,N
BEN00013010,POL0009811,1,Spouse,100,N
BEN00013011,POL0009812,1,Child,100,N
BEN00013012,POL0009813,1,Child,100,N
BEN00013013,POL0009814,1,Spouse,40,N
BEN00013014,POL0009814,2,Child,60,N
BEN00013015,POL0009815,1,Sibling,100,N
BEN00013016,POL0009816,1,Spouse,100,N
BEN00013017,POL0009817,1,Child,100,N
BEN00013018,POL0009818,1,Spouse,100,N
BEN00013019,POL0009819,1,Parent,100,N
BEN00013020,POL0009820,1,Sibling,100,N
BEN00013021,POL0009821,1,Parent,100,N
BEN00013022,POL0009822,1,Child,100,N
BEN00013023,POL0009823,1,Child,40,N
BEN00013024,POL0009823,2,Spouse,60,N
BEN00013025,POL0009824,1,Spouse,100,N
BEN00013026,POL0009825,1,Spouse,100,N
BEN00013027,POL0009826,1,Spouse,50,N
BEN00013028,POL0009826,2,Spouse,50,N
BEN00013029,POL0009827,1,Sibling,75,N
BEN00013030,POL0009827,2,Spouse,25,N
BEN00013031,POL0009828,1,Child,33,N
BEN00013032,POL0009828,2,Sibling,67,N
BEN00013033,POL0009829,1,Spouse,100,N
BEN00013034,POL0009830,1,Spouse,100,N
BEN00013035,POL0009831,1,Child,60,N
BEN00013036,POL0009831,2,Spouse,40,N
BEN00013037,POL0009832,1,Spouse,33,N
BEN00013038,POL0009832,2,Spouse,67,N
BEN00013039,POL0009833,1,Parent,100,N
BEN00013040,POL0009834,1,Spouse,100,N
BEN00013041,POL0009835,1,Sibling,100,N
BEN00013042,POL0009836,1,Child,100,N
BEN00013043,POL0009837,1,Spouse,100,N
BEN00013044,POL0009838,1,Child,100,N
BEN00013045,POL0009839,1,Child,100,N
BEN00013046,POL0009840,1,Spouse,100,N
BEN00013047,POL0009841,1,Spouse,100,N
BEN00013048,POL0009842,1,Child,40,N
BEN00013049,POL0009842,2,Child,60,N
BEN00013050,POL0009843,1,Spouse,33,N
BEN00013051,POL0009843,2,Spouse,67,N
BEN00013052,POL0009844,1,Child,60,N
BEN00013053,POL0009844,2,Spouse,40,N
BEN00013054,POL0009845,1,Spouse,100,N
BEN00013055,POL0009846,1,Parent,100,N
BEN00013056,POL0009847,1,Child,100,N
BEN00013057,POL0009848,1,Spouse,100,N
BEN00013058,POL0009849,1,Spouse,100,N
BEN00013059,POL0009850,1,Spouse,25,N
BEN00013060,POL0009850,2,Sibling,75,N
BEN00013061,POL0009851,1,Child,100,N
BEN00013062,POL0009852,1,Trust,100,N
BEN00013063,POL0009853,1,Trust,100,Y
BEN00013064,POL0009854,1,Parent,25,N
BEN00013065,POL0009854,2,Child,75,N
BEN00013066,POL0009855,1,Spouse,25,N
BEN00013067,POL0009855,2,Spouse,75,N
BEN00013068,POL0009856,1,Child,25,N
BEN00013069,POL0009856,2,Child,75,N
BEN00013070,POL0009857,1,Trust,40,N
BEN00013071,POL0009857,2,Child,60,N
BEN00013072,POL0009858,1,Spouse,100,N
BEN00013073,POL0009859,1,Trust,100,N
BEN00013074,POL0009860,1,Parent,75,N
BEN00013075,POL0009860,2,Spouse,15,N
BEN00013076,POL0009860,3,Spouse,10,N
BEN00013077,POL0009861,1,Child,100,N
BEN00013078,POL0009862,1,Spouse,25,N
BEN00013079,POL0009862,2,Trust,75,N
BEN00013080,POL0009863,1,Spouse,50,N
BEN00013081,POL0009863,2,Spouse,25,N
BEN00013082,POL0009863,3,Spouse,25,N
BEN00013083,POL0009864,1,Trust,100,N
BEN00013084,POL0009865,1,Child,100,N
BEN00013085,POL0009866,1,Spouse,100,N
BEN00013086,POL0009867,1,Spouse,100,N
BEN00013087,POL0009868,1,Spouse,100,N
BEN00013088,POL0009869,1,Child,100,N
BEN00013089,POL0009870,1,Spouse,100,N
BEN00013090,POL0009871,1,Spouse,100,N
BEN00013091,POL0009872,1,Child,100,N
BEN00013092,POL0009873,1,Child,100,N
BEN00013093,POL0009874,1,Spouse,100,N
BEN00013094,POL0009875,1,Parent,100,N
BEN00013095,POL0009876,1,Child,100,N
BEN00013096,POL0009877,1,Child,60,N
BEN00013097,POL0009877,2,Child,40,N
BEN00013098,POL0009878,1,Parent,100,N
BEN00013099,POL0009879,1,Spouse,60,N
BEN00013100,POL0009879,2,Child,40,N
BEN00013101,POL0009880,1,Parent,100,N
BEN00013102,POL0009881,1,Child,100,N
BEN00013103,POL0009882,1,Spouse,100,Y
BEN00013104,POL0009883,1,Parent,100,N
BEN00013105,POL0009884,1,Spouse,100,N
BEN00013106,POL0009885,1,Spouse,100,N
BEN00013107,POL0009886,1,Spouse,100,N
BEN00013108,POL0009887,1,Trust,75,N
BEN00013109,POL0009887,2,Parent,25,N
BEN00013110,POL0009888,1,Spouse,100,N
BEN00013111,POL0009889,1,Spouse,40,N
BEN00013112,POL0009889,2,Spouse,60,N
BEN00013113,POL0009890,1,Spouse,75,Y
BEN00013114,POL0009890,2,Child,25,N
BEN00013115,POL0009891,1,Parent,75,N
BEN00013116,POL0009891,2,Spouse,25,N
BEN00013117,POL0009892,1,Child,60,N
BEN00013118,POL0009892,2,Spouse,40,N
BEN00013119,POL0009893,1,Child,100,N
BEN00013120,POL0009894,1,Spouse,100,N
BEN00013121,POL0009895,1,Spouse,100,N
BEN00013122,POL0009896,1,Child,100,N
BEN00013123,POL0009897,1,Spouse,75,N
BEN00013124,POL0009897,2,Spouse,25,N
BEN00013125,POL0009898,1,Parent,50,N
BEN00013126,POL0009898,2,Spouse,40,N
BEN00013127,POL0009898,3,Child,10,N
BEN00013128,POL0009899,1,Spouse,48,N
BEN00013129,POL0009899,2,Spouse,67,N
BEN00013130,POL0009900,1,Spouse,100,N
BEN00013131,POL0009901,1,Spouse,40,N
