policy_id,application_id,customer_id,product_id,agent_id,issue_date,policy_status,face_amount,annual_premium,payment_frequency,risk_class,underwriting_path,owner_state,issue_age,smoker_status_at_issue,billing_method,replacement_indicator
POL0007541,APP0010639,CUST0007152,PRD_WL100,AGT00728,2024-09-28,Active,1000000,38412.45,Annual,Standard Smoker,Full Underwriting,VT,51,Current,Direct Bill,N
POL0007542,APP0010641,CUST0008627,PRD_WL100,AGT00014,2025-09-30,Active,150000,1074.72,Monthly,Standard,Accelerated,LA,18,Never,ACH,N
POL0007543,APP0010642,CUST0002964,PRD_UL,AGT00427,2025-04-27,Active,2900000,40328.16,Monthly,Table 2,Simplified,OH,54,Former,ACH,N
POL0007544,APP0010643,CUST0007544,PRD_TERM20,AGT00446,2024-02-07,Active,200000,212.57,Monthly,Preferred Plus,Full Underwriting,NC,25,Never,Direct Bill,N
POL0007545,APP0010644,CUST0009645,PRD_FE,AGT00226,2023-09-10,Active,20000,827.67,Annual,Preferred,Simplified,DE,68,Never,ACH,N
POL0007546,APP0010646,CUST0008323,PRD_TERM20,AGT00921,2023-08-28,Active,175000,344.50,Monthly,Preferred Plus,Accelerated,CO,51,Never,Direct Bill,Y
POL0007547,APP0010647,CUST0002912,PRD_TERM30,AGT00719,2023-06-23,Active,100000,338.27,Monthly,Standard,Full Underwriting,KS,50,Former,ACH,N
POL0007548,APP0010648,CUST0006740,PRD_TERM20,AGT00762,2025-04-12,Active,1850000,4912.95,Monthly,Standard,Simplified,GA,55,Never,ACH,N
POL0007549,APP0010650,CUST0004861,PRD_WL100,AGT00306,2025-11-21,Active,150000,4778.82,Annual,Standard,Full Underwriting,SD,76,Never,ACH,N
POL0007550,APP0010652,CUST0005273,PRD_WL100,AGT00788,2024-06-18,Active,75000,884.35,Monthly,Preferred,Accelerated,MO,41,Former,ACH,N
POL0007551,APP0010654,CUST0005745,PRD_TERM20,AGT00671,2025-04-17,Active,125000,183.14,Quarterly,Standard,Accelerated,NE,20,Former,ACH,N
POL0007552,APP0010655,CUST0000227,PRD_WL100,AGT00338,2025-06-21,Active,400000,7210.92,Monthly,Table 2,Accelerated,IA,43,Former,ACH,N
POL0007553,APP0010657,CUST0005007,PRD_TERM30,AGT00017,2024-12-17,Active,100000,326.97,Semiannual,Preferred,Guaranteed Issue,FL,54,Never,ACH,N
POL0007554,APP0010658,CUST0009024,PRD_TERM20,AGT00676,2023-06-23,Active,100000,234.20,Annual,Preferred,Full Underwriting,MD,45,Never,Direct Bill,N
POL0007555,APP0010659,CUST0009082,PRD_TERM20,AGT00497,2024-07-04,Active,650000,659.59,Monthly,Standard,Full Underwriting,PA,18,Never,Direct Bill,N
POL0007556,APP0010660,CUST0010987,PRD_WL100,AGT00088,2023-05-06,Active,125000,1837.73,Monthly,Preferred,Full Underwriting,NM,53,Never,ACH,N
POL0007557,APP0010661,CUST0002292,PRD_FE,AGT00522,2023-04-23,Surrendered,30000,1286.14,Monthly,Table 2,Accelerated,CA,52,Never,ACH,N
POL0007558,APP0010662,CUST0003425,PRD_FE,AGT00347,2025-09-04,Active,50000,1166.29,Monthly,Preferred,Full Underwriting,NC,51,Never,ACH,N
POL0007559,APP0010664,CUST0003154,PRD_TERM30,AGT00717,2025-03-27,Active,100000,164.63,Monthly,Preferred Plus,Simplified,IN,29,Never,ACH,N
POL0007560,APP0010666,CUST0003545,PRD_TERM20,AGT00133,2024-02-27,Active,100000,653.98,Monthly,Standard Smoker,Accelerated,MS,53,Current,ACH,N
POL0007561,APP0010667,CUST0002746,PRD_FE,AGT00385,2023-12-19,Claim Closed,25000,2518.15,Annual,Standard Smoker,Full Underwriting,WV,67,Current,Credit Card,N
POL0007562,APP0010669,CUST0011258,PRD_UL,AGT00350,2024-02-28,Active,1400000,13002.05,Semiannual,Standard,Full Underwriting,NE,52,Never,ACH,N
POL0007563,APP0010670,CUST0006686,PRD_TERM30,AGT01053,2024-11-04,Active,850000,1917.00,Monthly,Standard,Full Underwriting,FL,37,Never,Credit Card,N
POL0007564,APP0010671,CUST0012223,PRD_IUL,AGT00874,2025-07-22,Active,1700000,34154.95,Monthly,Standard Smoker,Full Underwriting,VT,40,Current,Payroll Deduction,N
POL0007565,APP0010672,CUST0007533,PRD_TERM20,AGT00479,2025-11-12,Active,2000000,3612.87,Annual,Standard,Full Underwriting,WY,41,Never,ACH,N
POL0007566,APP0010674,CUST0006050,PRD_TERM10,AGT00890,2024-04-07,Active,300000,438.11,Monthly,Preferred,Full Underwriting,WI,44,Never,Credit Card,Y
POL0007567,APP0010676,CUST0003888,PRD_TERM20,AGT00262,2025-12-10,Active,850000,1816.61,Monthly,Preferred,Full Underwriting,CT,52,Never,ACH,N
POL0007568,APP0010677,CUST0011954,PRD_TERM20,AGT00983,2024-05-28,Active,725000,1099.29,Quarterly,Preferred,Accelerated,GA,39,Never,Payroll Deduction,N
POL0007569,APP0010678,CUST0000833,PRD_IUL,AGT00695,2025-11-06,Active,425000,2420.42,Monthly,Standard,Accelerated,OR,29,Never,ACH,N
POL0007570,APP0010679,CUST0010552,PRD_TERM20,AGT00123,2024-07-08,Active,125000,180.08,Semiannual,Preferred Plus,Simplified,IN,31,Never,ACH,N
POL0007571,APP0010680,CUST0009565,PRD_IUL,AGT00447,2025-05-10,Active,575000,3495.47,Monthly,Preferred,Full Underwriting,ID,34,Never,Credit Card,Y
POL0007572,APP0010681,CUST0011780,PRD_TERM20,AGT00830,2024-11-23,Active,125000,212.95,Monthly,Preferred Plus,Full Underwriting,NH,39,Never,ACH,N
POL0007573,APP0010682,CUST0004621,PRD_WL100,AGT00257,2023-11-01,Active,575000,4228.74,Quarterly,Preferred Plus,Full Underwriting,NC,32,Never,ACH,N
POL0007574,APP0010683,CUST0003611,PRD_TERM30,AGT00757,2025-10-17,Active,100000,141.39,Quarterly,Preferred Plus,Full Underwriting,CT,18,Never,Credit Card,N
POL0007575,APP0010686,CUST0007213,PRD_IUL,AGT00645,2023-05-07,Active,575000,7551.87,Quarterly,Preferred,Accelerated,NJ,62,Never,ACH,N
POL0007576,APP0010688,CUST0005060,PRD_TERM30,AGT00160,2025-04-15,Active,100000,167.91,Monthly,Preferred Plus,Full Underwriting,DC,30,Never,Credit Card,N
POL0007577,APP0010689,CUST0000565,PRD_TERM30,AGT00517,2024-10-20,Active,100000,136.34,Annual,Preferred Plus,Accelerated,WA,19,Never,ACH,Y
POL0007578,APP0010690,CUST0008665,PRD_UL,AGT01025,2024-11-10,Active,1450000,9708.48,Quarterly,Preferred Plus,Accelerated,OH,49,Never,Direct Bill,N
POL0007579,APP0010692,CUST0006495,PRD_TERM20,AGT01021,2024-01-10,Active,850000,1787.21,Annual,Table 2,Full Underwriting,AL,28,Current,ACH,N
POL0007580,APP0010695,CUST0001567,PRD_TERM30,AGT01044,2024-02-04,Active,850000,1844.23,Monthly,Preferred,Full Underwriting,MN,41,Never,ACH,N
POL0007581,APP0010697,CUST0002562,PRD_TERM20,AGT00277,2024-09-01,Active,100000,250.38,Semiannual,Preferred,Accelerated,IA,48,Never,ACH,N
POL0007582,APP0010698,CUST0003880,PRD_TERM20,AGT00552,2025-04-20,Active,125000,375.15,Monthly,Table 4,Accelerated,MI,23,Current,Direct Bill,N
POL0007583,APP0010699,CUST0007308,PRD_FE,AGT00869,2025-08-15,Active,50000,3266.24,Monthly,Table 2,Full Underwriting,ND,71,Never,Credit Card,N
POL0007584,APP0010700,CUST0011520,PRD_TERM20,AGT00362,2024-02-05,Active,125000,342.16,Monthly,Standard,Simplified,ID,48,Never,Credit Card,Y
POL0007585,APP0010701,CUST0007128,PRD_TERM20,AGT01069,2024-07-06,Active,100000,359.13,Monthly,Standard Smoker,Full Underwriting,MI,26,Current,ACH,N
POL0007586,APP0010704,CUST0009634,PRD_TERM30,AGT01146,2023-07-27,Active,2500000,3217.07,Monthly,Preferred Plus,Full Underwriting,FL,32,Never,ACH,N
POL0007587,APP0010706,CUST0005743,PRD_TERM30,AGT00908,2025-01-23,Active,1150000,1228.22,Monthly,Preferred,Full Underwriting,FL,18,Never,Payroll Deduction,N
POL0007588,APP0010707,CUST0005062,PRD_TERM20,AGT01077,2025-02-20,Active,850000,1091.38,Monthly,Preferred,Accelerated,VT,30,Never,Direct Bill,N
POL0007589,APP0010708,CUST0003571,PRD_TERM20,AGT00883,2024-02-16,Active,1450000,10721.12,Quarterly,Standard Smoker,Full Underwriting,SD,57,Current,ACH,N
POL0007590,APP0010709,CUST0002684,PRD_TERM20,AGT00135,2024-05-12,Active,925000,1591.51,Annual,Table 2,Full Underwriting,IA,23,Never,Direct Bill,N
POL0007591,APP0010710,CUST0004678,PRD_TERM20,AGT00482,2023-08-04,Active,125000,647.38,Quarterly,Table 2,Simplified,GA,61,Never,ACH,N
POL0007592,APP0010712,CUST0006223,PRD_TERM10,AGT00658,2024-08-05,Active,300000,406.92,Monthly,Preferred,Accelerated,IL,41,Never,ACH,N
POL0007593,APP0010713,CUST0004260,PRD_TERM20,AGT00303,2024-08-28,Active,100000,191.42,Monthly,Preferred Plus,Accelerated,TN,45,Former,ACH,N
POL0007594,APP0010714,CUST0005108,PRD_TERM30,AGT00785,2025-08-03,Active,1100000,1623.52,Monthly,Preferred,Simplified,WA,30,Never,ACH,N
POL0007595,APP0010716,CUST0006610,PRD_UL,AGT00214,2024-04-05,Active,225000,3577.33,Quarterly,Standard,Full Underwriting,NE,68,Never,ACH,N
POL0007596,APP0010717,CUST0006628,PRD_UL,AGT01124,2025-04-09,Active,650000,11323.54,Quarterly,Table 2,Full Underwriting,OH,59,Never,ACH,N
POL0007597,APP0010718,CUST0001158,PRD_IUL,AGT00358,2024-04-09,Lapsed,125000,2416.86,Monthly,Standard,Full Underwriting,GA,70,Never,Direct Bill,N
POL0007598,APP0010719,CUST0006568,PRD_TERM30,AGT00119,2025-02-15,Active,850000,1265.51,Monthly,Preferred,Accelerated,RI,27,Never,ACH,N
POL0007599,APP0010720,CUST0011422,PRD_WL100,AGT00949,2023-12-28,Active,75000,884.35,Monthly,Preferred,Full Underwriting,NV,41,Never,Credit Card,N
POL0007600,APP0010722,CUST0009430,PRD_WL100,AGT00362,2025-05-10,Active,200000,2278.26,Monthly,Preferred,Simplified,FL,41,Former,Credit Card,N
POL0007601,APP0010723,CUST0004758,PRD_WL100,AGT00070,2025-08-18,Active,575000,2655.05,Monthly,Preferred Plus,Full Underwriting,IL,18,Never,Credit Card,N
POL0007602,APP0010724,CUST0010880,PRD_TERM10,AGT01138,2023-06-01,Active,75000,294.61,Monthly,Table 2,Simplified,PA,54,Current,Credit Card,N
POL0007603,APP0010725,CUST0002218,PRD_WL100,AGT01114,2024-01-28,Active,125000,917.26,Monthly,Preferred,Full Underwriting,MO,24,Never,Credit Card,N
POL0007604,APP0010726,CUST0011318,PRD_TERM20,AGT01181,2023-06-14,Active,100000,150.27,Monthly,Standard,Full Underwriting,OK,18,Former,ACH,N
POL0007605,APP0010727,CUST0012046,PRD_TERM20,AGT00767,2025-02-28,Active,225000,422.87,Annual,Preferred,Accelerated,PA,44,Never,Credit Card,N
POL0007606,APP0010728,CUST0006059,PRD_TERM10,AGT00963,2024-10-04,Active,300000,1170.68,Annual,Table 2,Full Underwriting,IL,64,Former,ACH,Y
POL0007607,APP0010729,CUST0010464,PRD_WL100,AGT00878,2024-02-16,Lapsed,650000,15576.95,Monthly,Standard,Full Underwriting,IA,63,Never,Credit Card,N
POL0007608,APP0010731,CUST0010310,PRD_TERM20,AGT00125,2025-05-17,Active,175000,467.00,Monthly,Table 2,Simplified,NH,39,Never,ACH,N
POL0007609,APP0010732,CUST0005183,PRD_TERM20,AGT00201,2025-03-26,Active,125000,401.04,Monthly,Preferred,Simplified,WA,63,Never,ACH,N
POL0007610,APP0010733,CUST0012372,PRD_TERM20,AGT00282,2025-08-26,Active,100000,282.19,Semiannual,Table 4,Full Underwriting,SD,22,Current,Credit Card,Y
POL0007611,APP0010735,CUST0011648,PRD_WL100,AGT00385,2025-08-21,Active,50000,415.55,Monthly,Preferred,Accelerated,WV,29,Never,ACH,N
POL0007612,APP0010736,CUST0002365,PRD_TERM20,AGT00974,2025-09-22,Active,700000,1606.20,Monthly,Standard,Full Underwriting,GA,49,Never,Credit Card,N
POL0007613,APP0010737,CUST0002653,PRD_WL100,AGT00289,2024-08-25,Active,850000,12560.97,Quarterly,Preferred,Full Underwriting,MO,54,Never,ACH,N
POL0007614,APP0010739,CUST0011169,PRD_TERM20,AGT00989,2025-07-02,Active,650000,1438.56,Monthly,Preferred,Accelerated,VA,53,Never,Payroll Deduction,N
POL0007615,APP0010740,CUST0009599,PRD_IUL,AGT00047,2024-11-02,Active,1800000,12448.06,Monthly,Preferred,Simplified,FL,39,Never,ACH,N
POL0007616,APP0010741,CUST0009919,PRD_TERM10,AGT00068,2025-10-12,Active,1450000,1384.26,Monthly,Preferred Plus,Simplified,ME,38,Never,Credit Card,N
POL0007617,APP0010742,CUST0006701,PRD_WL100,AGT00625,2024-01-20,Active,350000,5409.13,Monthly,Standard,Accelerated,OK,50,Never,Payroll Deduction,N
POL0007618,APP0010743,CUST0008751,PRD_IUL,AGT00501,2024-03-02,Active,275000,2480.53,Monthly,Preferred,Full Underwriting,AK,48,Never,Direct Bill,N
POL0007619,APP0010745,CUST0000873,PRD_TERM20,AGT00175,2023-07-07,Active,725000,1070.54,Quarterly,Preferred,Accelerated,RI,35,Former,Credit Card,N
POL0007620,APP0010747,CUST0005614,PRD_TERM30,AGT00939,2025-07-30,Active,100000,315.08,Monthly,Standard,Full Underwriting,SD,44,Former,ACH,N
POL0007621,APP0010749,CUST0010250,PRD_TERM10,AGT00528,2023-08-06,Active,275000,477.60,Quarterly,Preferred Plus,Full Underwriting,PA,57,Never,Credit Card,N
POL0007622,APP0010750,CUST0001276,PRD_IUL,AGT00299,2024-07-11,Active,1150000,10800.99,Monthly,Preferred,Full Underwriting,TX,53,Never,Credit Card,N
POL0007623,APP0010751,CUST0011535,PRD_WL100,AGT00978,2024-06-22,Active,425000,12042.42,Monthly,Standard,Accelerated,MT,72,Never,Direct Bill,N
POL0007624,APP0010752,CUST0008349,PRD_WL100,AGT00055,2023-08-30,Active,75000,755.95,Monthly,Preferred,Accelerated,WY,35,Never,ACH,N
POL0007625,APP0010753,CUST0011192,PRD_IUL,AGT01164,2025-11-18,Active,200000,1351.27,Semiannual,Preferred,Accelerated,LA,40,Never,Payroll Deduction,N
POL0007626,APP0010754,CUST0011503,PRD_TERM30,AGT00007,2025-09-03,Active,850000,1350.45,Monthly,Standard,Simplified,RI,27,Never,ACH,N
POL0007627,APP0010755,CUST0000547,PRD_TERM30,AGT00575,2025-10-11,Active,1400000,2031.34,Monthly,Preferred Plus,Full Underwriting,IA,33,Never,ACH,N
POL0007628,APP0010758,CUST0000390,PRD_TERM20,AGT00860,2024-10-17,Active,100000,222.20,Monthly,Preferred Plus,Full Underwriting,PA,52,Never,ACH,N
POL0007629,APP0010760,CUST0002639,PRD_TERM10,AGT00611,2024-02-06,Active,125000,253.44,Monthly,Standard,Accelerated,ID,44,Never,Credit Card,N
POL0007630,APP0010762,CUST0008123,PRD_TERM10,AGT00936,2024-10-31,Active,125000,133.81,Quarterly,Preferred,Full Underwriting,TN,18,Never,ACH,N
POL0007631,APP0010763,CUST0011703,PRD_WL100,AGT00413,2024-10-30,Active,350000,2415.14,Monthly,Preferred,Full Underwriting,TX,26,Never,ACH,Y
POL0007632,APP0010764,CUST0008324,PRD_FE,AGT00059,2024-08-18,Active,30000,1123.94,Monthly,Preferred,Full Underwriting,MO,68,Never,Credit Card,N
POL0007633,APP0010765,CUST0002117,PRD_TERM20,AGT00103,2024-11-01,Active,725000,822.50,Monthly,Preferred,Accelerated,NE,28,Never,ACH,N
POL0007634,APP0010766,CUST0011573,PRD_TERM30,AGT00566,2024-06-22,Active,1275000,1948.24,Annual,Standard,Full Underwriting,OR,23,Never,Credit Card,N
POL0007635,APP0010767,CUST0001607,PRD_TERM30,AGT00204,2023-08-19,Active,200000,323.57,Monthly,Preferred Plus,Full Underwriting,MO,32,Never,Credit Card,N
POL0007636,APP0010768,CUST0004120,PRD_TERM20,AGT00772,2023-04-26,Active,1100000,2577.87,Quarterly,Preferred Plus,Full Underwriting,WV,59,Never,Credit Card,N
POL0007637,APP0010769,CUST0008116,PRD_IUL,AGT00608,2025-07-12,Active,200000,1545.52,Monthly,Preferred,Full Underwriting,WV,42,Former,ACH,N
POL0007638,APP0010770,CUST0004352,PRD_TERM10,AGT00121,2024-12-11,Active,550000,532.78,Annual,Preferred,Full Underwriting,OK,30,Never,ACH,N
POL0007639,APP0010774,CUST0007175,PRD_TERM10,AGT01011,2024-05-18,Active,200000,476.81,Monthly,Preferred,Full Underwriting,CA,59,Never,Direct Bill,N
POL0007640,APP0010776,CUST0002055,PRD_TERM20,AGT00150,2025-10-24,Active,850000,1996.25,Monthly,Standard Smoker,Simplified,OH,18,Current,ACH,N
POL0007641,APP0010777,CUST0002427,PRD_TERM10,AGT00217,2025-11-26,Active,1500000,3447.83,Monthly,Preferred,Full Underwriting,MS,61,Never,ACH,N
POL0007642,APP0010778,CUST0001686,PRD_WL100,AGT00588,2023-03-15,Active,650000,12832.86,Quarterly,Standard,Full Underwriting,NC,56,Never,Credit Card,N
POL0007643,APP0010779,CUST0005219,PRD_IUL,AGT01144,2023-03-31,Lapsed,1150000,19549.66,Monthly,Standard,Full Underwriting,CA,66,Never,ACH,N
POL0007644,APP0010780,CUST0011892,PRD_IUL,AGT00940,2023-10-01,Active,200000,1529.04,Annual,Preferred Plus,Accelerated,NM,51,Never,ACH,N
POL0007645,APP0010781,CUST0007524,PRD_TERM20,AGT01045,2025-05-18,Active,400000,539.00,Monthly,Preferred,Full Underwriting,OH,30,Never,ACH,N
POL0007646,APP0010783,CUST0008191,PRD_TERM30,AGT00841,2025-01-22,Active,575000,1197.38,Semiannual,Preferred,Full Underwriting,CA,42,Never,Credit Card,N
POL0007647,APP0010784,CUST0012630,PRD_WL100,AGT00287,2024-01-21,Active,125000,1605.65,Monthly,Preferred,Full Underwriting,KY,48,Never,Payroll Deduction,N
POL0007648,APP0010785,CUST0005769,PRD_UL,AGT01050,2023-08-11,Active,300000,3922.22,Annual,Standard,Full Underwriting,PA,61,Former,ACH,N
POL0007649,APP0010787,CUST0004570,PRD_TERM20,AGT00209,2025-05-06,Active,100000,130.29,Annual,Preferred Plus,Accelerated,IN,25,Never,ACH,N
POL0007650,APP0010789,CUST0007983,PRD_FE,AGT00701,2024-05-14,Active,25000,795.04,Monthly,Standard,Full Underwriting,NY,56,Never,ACH,N
POL0007651,APP0010791,CUST0000624,PRD_TERM20,AGT00346,2023-05-22,Active,650000,1001.90,Monthly,Standard,Full Underwriting,UT,31,Former,Credit Card,N
POL0007652,APP0010792,CUST0011643,PRD_TERM20,AGT00390,2023-10-11,Active,650000,1194.53,Monthly,Table 2,Full Underwriting,MO,28,Never,ACH,N
POL0007653,APP0010793,CUST0000937,PRD_TERM10,AGT00818,2023-07-15,Active,275000,1198.06,Annual,Table 2,Full Underwriting,CA,68,Former,Credit Card,N
POL0007654,APP0010794,CUST0008816,PRD_TERM30,AGT01068,2025-09-03,Active,275000,955.69,Monthly,Table 2,Simplified,RI,39,Former,ACH,N
POL0007655,APP0010795,CUST0003676,PRD_TERM30,AGT00533,2025-04-22,Active,650000,1333.07,Annual,Preferred Plus,Full Underwriting,NC,48,Never,Payroll Deduction,N
POL0007656,APP0010796,CUST0003156,PRD_TERM10,AGT00650,2025-06-03,Active,125000,206.09,Monthly,Preferred,Accelerated,OH,43,Never,Direct Bill,Y
POL0007657,APP0010798,CUST0000450,PRD_TERM30,AGT00178,2024-12-05,Lapsed,425000,1035.89,Monthly,Standard,Full Underwriting,ND,39,Never,ACH,N
POL0007658,APP0010799,CUST0000962,PRD_TERM10,AGT00715,2024-01-22,Active,175000,193.91,Monthly,Preferred,Full Underwriting,NY,28,Never,ACH,N
POL0007659,APP0010800,CUST0008479,PRD_WL100,AGT00276,2024-01-17,Active,550000,5385.88,Quarterly,Preferred,Guaranteed Issue,AZ,36,Never,Direct Bill,N
POL0007660,APP0010801,CUST0001958,PRD_UL,AGT00438,2024-08-11,Active,100000,1698.24,Quarterly,Table 4,Simplified,FL,41,Current,Direct Bill,N
POL0007661,APP0010802,CUST0006648,PRD_WL100,AGT00274,2023-11-08,Active,650000,6643.74,Annual,Preferred Plus,Full Underwriting,AL,44,Never,ACH,N
POL0007662,APP0010806,CUST0010925,PRD_TERM20,AGT00224,2024-10-01,Active,1100000,793.20,Monthly,Preferred Plus,Full Underwriting,PA,18,Never,ACH,N
POL0007663,APP0010808,CUST0012433,PRD_UL,AGT00742,2025-08-03,Active,175000,1418.74,Monthly,Standard,Simplified,NH,43,Never,Direct Bill,N
POL0007664,APP0010809,CUST0011527,PRD_WL100,AGT00377,2023-01-24,Active,400000,2131.92,Monthly,Preferred Plus,Simplified,MO,20,Never,ACH,N
POL0007665,APP0010810,CUST0001667,PRD_TERM10,AGT00373,2023-02-16,Active,575000,1723.83,Monthly,Table 2,Full Underwriting,FL,55,Former,ACH,N
POL0007666,APP0010812,CUST0008972,PRD_TERM20,AGT00586,2023-07-06,Active,425000,1975.66,Monthly,Table 2,Full Underwriting,VA,62,Never,Credit Card,N
POL0007667,APP0010813,CUST0008958,PRD_UL,AGT00668,2023-08-13,Active,425000,2379.17,Monthly,Preferred Plus,Accelerated,SD,42,Never,ACH,Y
POL0007668,APP0010814,CUST0006077,PRD_TERM30,AGT00446,2025-08-21,Active,1400000,5098.75,Monthly,Table 4,Full Underwriting,MA,29,Current,ACH,N
POL0007669,APP0010815,CUST0000286,PRD_TERM30,AGT00847,2025-11-03,Active,2500000,5389.28,Annual,Table 2,Full Underwriting,NH,21,Current,ACH,N
POL0007670,APP0010816,CUST0000996,PRD_UL,AGT00803,2025-08-12,Active,450000,11702.85,Monthly,Standard Smoker,Full Underwriting,MD,54,Current,Credit Card,N
POL0007671,APP0010817,CUST0011645,PRD_TERM20,AGT00828,2025-05-26,Active,575000,881.82,Annual,Preferred,Full Underwriting,MA,36,Never,ACH,Y
POL0007672,APP0010818,CUST0000883,PRD_TERM30,AGT00738,2024-10-17,Active,150000,306.11,Monthly,Preferred Plus,Full Underwriting,FL,40,Never,Direct Bill,N
POL0007673,APP0010820,CUST0004741,PRD_UL,AGT00455,2024-04-11,Active,850000,5934.76,Semiannual,Preferred,Full Underwriting,MN,47,Never,ACH,N
POL0007674,APP0010821,CUST0005388,PRD_WL100,AGT00451,2025-06-27,Active,650000,11997.91,Monthly,Preferred,Full Underwriting,MN,62,Never,Credit Card,N
POL0007675,APP0010822,CUST0004799,PRD_WL100,AGT00314,2023-06-19,Lapsed,650000,4826.40,Semiannual,Preferred,Full Underwriting,CA,26,Never,Credit Card,N
POL0007676,APP0010824,CUST0003908,PRD_TERM30,AGT00155,2023-05-21,Lapsed,1150000,2188.46,Monthly,Standard,Full Underwriting,TX,31,Never,Credit Card,N
POL0007677,APP0010826,CUST0000164,PRD_TERM30,AGT01101,2025-04-13,Active,575000,1249.73,Annual,Preferred Plus,Full Underwriting,WI,50,Never,Direct Bill,N
POL0007678,APP0010827,CUST0011470,PRD_TERM20,AGT00800,2023-10-24,Lapsed,225000,299.31,Quarterly,Preferred Plus,Full Underwriting,ND,36,Never,Payroll Deduction,N
POL0007679,APP0010828,CUST0001053,PRD_TERM30,AGT00220,2025-08-06,Active,650000,3341.47,Monthly,Standard Smoker,Full Underwriting,IA,35,Current,Direct Bill,N
POL0007680,APP0010831,CUST0000603,PRD_UL,AGT00020,2023-08-18,Active,100000,1171.94,Annual,Standard,Full Underwriting,OH,56,Never,ACH,N
POL0007681,APP0010832,CUST0008787,PRD_WL100,AGT00162,2025-09-02,Active,200000,8063.48,Monthly,Table 2,Full Underwriting,KY,69,Never,ACH,N
POL0007682,APP0010835,CUST0006353,PRD_WL100,AGT00468,2023-11-12,Active,425000,4657.46,Annual,Preferred,Full Underwriting,ME,40,Never,Payroll Deduction,N
POL0007683,APP0010838,CUST0010837,PRD_TERM30,AGT00358,2025-06-22,Active,200000,1271.12,Semiannual,Table 4,Full Underwriting,HI,48,Current,Direct Bill,N
POL0007684,APP0010839,CUST0006508,PRD_FE,AGT00502,2024-07-11,Active,40000,5477.53,Annual,Table 4,Guaranteed Issue,MO,84,Never,Credit Card,N
POL0007685,APP0010840,CUST0006600,PRD_TERM20,AGT00128,2025-04-02,Active,350000,497.20,Semiannual,Preferred Plus,Accelerated,FL,38,Never,ACH,N
POL0007686,APP0010841,CUST0006567,PRD_WL100,AGT00780,2023-02-03,Active,125000,5198.53,Quarterly,Table 2,Full Underwriting,TX,73,Never,ACH,N
POL0007687,APP0010842,CUST0002054,PRD_TERM20,AGT00938,2023-12-31,Active,1700000,2960.17,Monthly,Preferred,Accelerated,IL,45,Never,Credit Card,N
POL0007688,APP0010844,CUST0011390,PRD_UL,AGT01030,2024-01-15,Active,850000,7277.43,Annual,Table 2,Full Underwriting,UT,31,Current,Direct Bill,Y
